2016-11-01 09:31:43.385 [main] INFO  com.zhishangquan.server.Launch - Starting Launch on USER-Q7JERPMGK0 with PID 4976 (E:\0808\projectspace\zhishangquan\zhishangquan-web\target\classes started by Administrator in E:\0808\projectspace\zhishangquan\zhishangquan-web)
2016-11-01 09:31:49.042 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionInterceptor' of type [class org.springframework.transaction.interceptor.TransactionInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2016-11-01 09:31:49.047 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.config.internalTransactionAdvisor' of type [class org.springframework.transaction.interceptor.BeanFactoryTransactionAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2016-11-01 09:31:50.372 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8081 (http)
2016-11-01 09:31:50.884 [main] INFO  org.apache.catalina.core.StandardService - Starting service Tomcat
2016-11-01 09:31:50.887 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.0.26
2016-11-01 09:31:51.181 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2016-11-01 09:31:51.182 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 7722 ms
2016-11-01 09:31:51.747 [localhost-startStop-1] DEBUG com.zhishangquan.server.config.OSSConfig - {"accessKeyId":"ouH3GggrE3VO0JXc","accessKeySecret":"WGisbau9V340sUGjdVwNlxyqVHGM22","bucketName":"dev-proj","downloadEndpoint":"http://dev-proj.oss-cn-qingdao.aliyuncs.com","downloadUrlExpiration":1800000,"uploadEndpoint":"http://oss-cn-qingdao.aliyuncs.com"}
2016-11-01 09:31:52.995 [localhost-startStop-1] INFO  org.springframework.boot.context.embedded.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2016-11-01 09:31:52.995 [localhost-startStop-1] INFO  org.springframework.boot.context.embedded.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2016-11-01 09:31:52.995 [localhost-startStop-1] INFO  org.springframework.boot.context.embedded.FilterRegistrationBean - Mapping filter: 'crossDomainFilter' to: [/*]
2016-11-01 09:31:52.995 [localhost-startStop-1] INFO  org.springframework.boot.context.embedded.FilterRegistrationBean - Mapping filter: 'loggingFilter' to: [/*]
2016-11-01 09:31:52.996 [localhost-startStop-1] INFO  org.springframework.boot.context.embedded.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2016-11-01 09:31:53.068 [localhost-startStop-1] DEBUG com.zhishangquan.server.interceptor.CrossDomainFilter - Initializing filter 'crossDomainFilter'
2016-11-01 09:31:53.069 [localhost-startStop-1] DEBUG com.zhishangquan.server.interceptor.CrossDomainFilter - Filter 'crossDomainFilter' configured successfully
2016-11-01 09:31:53.070 [localhost-startStop-1] DEBUG com.zhishangquan.server.logging.LoggingFilter - Initializing filter 'loggingFilter'
2016-11-01 09:31:53.070 [localhost-startStop-1] DEBUG com.zhishangquan.server.logging.LoggingFilter - Filter 'loggingFilter' configured successfully
2016-11-01 09:31:56.669 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
2016-11-01 09:31:56.696 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2016-11-01 09:31:56.898 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {4.3.11.Final}
2016-11-01 09:31:56.901 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-11-01 09:31:56.904 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2016-11-01 09:31:57.311 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
2016-11-01 09:31:57.560 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2016-11-01 09:31:57.763 [main] INFO  org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory - HHH000397: Using ASTQueryTranslatorFactory
2016-11-01 09:31:58.897 [main] DEBUG com.zhishangquan.server.config.AliConfig - {"charset":"utf-8","https_verify_url":"https://mapi.alipay.com/gateway.do?service=notify_verify&","input_charset":"utf-8","key":"gqk2b4xngtl61jsggg23na4af8jdk28y","notify_url":"http://yeoner-appserver-dev.obaymax.com/pay/aliPayNotify","partner":"2088022511879472","private_key":"MIICdQIBADANBgkqhkiG9w0BAQEFAASCAl8wggJbAgEAAoGBAL/IYBdOEIILmN01RCLaZyy9CbAe4HNo3oh77PioC3ZZz7QePVhNwNLqmCPpMoYjniAr9nzOGfRPiikrVJprdEEPht+x+ivJSLPIGKGBLE1BC/margsm/nWEyNvnJZx43ij+OwyjsbyXwEtS+gWWXxgOhtnTuTBJpfb1mgATOtytAgMBAAECgYB1gzUF8qqA1NRU7xeR95tyuV5fUXwcm2yH2s+ISYfEfCGd702Ndw8o7eBNWM3Bjb+NXQLK1IrovXgd49QSTrdLOFdmO79OR5K+THX9Oyigj5urKGZquIA/WqpvH52yKHwVNEKumljCaDVzHrkrLQJpRCeH4LChsP5NScNNqouTQQJBAP1puVWqjXWAaTuihplKSjoMbufhPoXvwOcNFviwBEIzJAIw5M1bbPVU2nnq0Ge6aESpbOghpBZqPcNlwpfAWX0CQQDBvZXTfoGaNoc0jhBxieYO1ONn4+1Oy4BeDH2WumHNTQW8DgNqtMIInIuQdzdV94CUBe6PeGWnLNEiPMLCM3bxAkB6hFPjc/rCVVwLRe93SzCJ0hsIpqC41opX6r8xasAUVW9SU9s64bnS/rxF913c2IWytIr/y8vuPl0wDBHBlnBtAkA/UaHlBGSBLS8VKxUOtn38/PDxpFmLthDXLAfjujh6q6CjLIVLW5ZK0DcA2SW5r/FS73lfZH78mzYilW8ln0JRAkAxTx1gh2YV8WcaXzTwaFO7ebJGTWDnG4ITwoDYLoPudqxBZRlxfteFqIISk+IhDo0Abm0j3TM3cMBbEBrWsc9e","public_key":"MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQCnxj/9qwVfgoUh/y2W89L6BkRAFljhNhgPdyPuBV64bfQNN1PjbCzkIM6qRdKBoLPXmKKMiFYnkd6rAoprih3/PrQEB/VsW8OoM8fxn67UDYuyBTqA23MML9q1+ilIZwBC2AQ2UBVOrFXfFl75p6/B5KsiNG9zpgmLCUYuLkxpLQIDAQAB","query_url":"https://mapi.alipay.com/gateway.do?","sign_type":"RSA"}
2016-11-01 09:31:59.028 [main] DEBUG com.zhishangquan.server.config.WeixinConfig - {}
2016-11-01 09:32:02.193 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/example/share/{userId}],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.zhishangquan.server.controller.ExampleController.share(java.lang.Long,javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.194 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/example/hello],methods=[GET]}" onto public com.zhishangquan.server.util.ResponseEntity<java.util.Map<java.lang.String, java.lang.String>> com.zhishangquan.server.controller.ExampleController.hello(javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.195 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/alipay/initAlipayForApp],methods=[GET]}" onto public com.zhishangquan.server.util.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.zhishangquan.server.controller.pay.AliPayController.aliPayStart(java.lang.String,javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.195 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/alipay/aliPayNotify],methods=[POST]}" onto public void com.zhishangquan.server.controller.pay.AliPayController.aliPayNotify(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2016-11-01 09:32:02.195 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/alipay/aliPayResultQuery],methods=[GET]}" onto public com.zhishangquan.server.util.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.zhishangquan.server.controller.pay.AliPayController.aliPayResultQuery(java.lang.String,javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.196 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/wxpay/initWxpayForApp],methods=[GET]}" onto public com.zhishangquan.server.util.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.zhishangquan.server.controller.pay.WxPayController.wxPayStart(java.lang.String,javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.196 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/wxpay/wxPayNotify],methods=[POST]}" onto public void com.zhishangquan.server.controller.pay.WxPayController.wxPayNotify(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2016-11-01 09:32:02.197 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/wxpay/wxPayResultQuery/{orderNo}],methods=[GET]}" onto public com.zhishangquan.server.util.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.zhishangquan.server.controller.pay.WxPayController.wxPayResultQuery(java.lang.String,javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.198 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/sms/userRegister/{mobile}],methods=[GET]}" onto public com.zhishangquan.server.util.ResponseEntity<com.zhishangquan.server.domain.response.SmsResponseBean> com.zhishangquan.server.controller.SmsController.userRegister(java.lang.String,javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.199 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/register],methods=[POST]}" onto public com.zhishangquan.server.util.ResponseEntity<com.zhishangquan.server.domain.response.UserResponseBean> com.zhishangquan.server.controller.UserController.register(com.zhishangquan.server.domain.request.UserRegisterRequestBean,javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.199 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public com.zhishangquan.server.util.ResponseEntity<com.zhishangquan.server.domain.response.UserResponseBean> com.zhishangquan.server.controller.UserController.login(com.zhishangquan.server.domain.request.UserLoginRequestBean,javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.199 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user/logout],methods=[GET]}" onto public com.zhishangquan.server.util.ResponseEntity<java.lang.Void> com.zhishangquan.server.controller.UserController.logout(javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.200 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v2/api-docs],methods=[GET]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String)
2016-11-01 09:32:02.205 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/configuration/ui]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
2016-11-01 09:32:02.206 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
2016-11-01 09:32:02.207 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/configuration/security]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
2016-11-01 09:32:02.210 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:02.210 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest)
2016-11-01 09:32:03.025 [main] INFO  com.zhishangquan.server.config.AppBeanFactary$$EnhancerBySpringCGLIB$$1eb6cb41 - 加载WordFilter---------------
2016-11-01 09:32:03.025 [main] INFO  com.zhishangquan.server.config.AppBeanFactary$$EnhancerBySpringCGLIB$$1eb6cb41 - 加载敏感词列表：sensitive-words.txt
2016-11-01 09:32:03.104 [main] INFO  com.zhishangquan.server.swfilter.trie.TrieWordFilter - ------------------------------
2016-11-01 09:32:03.105 [main] INFO  com.zhishangquan.server.swfilter.trie.TrieWordFilter - 敏感词数量:1063
2016-11-01 09:32:03.105 [main] INFO  com.zhishangquan.server.swfilter.trie.TrieWordFilter - 构造Trie树耗时:79ms
2016-11-01 09:32:03.107 [main] INFO  com.zhishangquan.server.swfilter.trie.TrieWordFilter - Trie树占用内存: 共计2802个TrieNode对象
2016-11-01 09:32:03.107 [main] INFO  com.zhishangquan.server.swfilter.trie.TrieWordFilter - ------------------------------
2016-11-01 09:32:03.404 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@2ce6c6ec: startup date [Tue Nov 01 09:31:43 GMT+08:00 2016]; root of context hierarchy
2016-11-01 09:32:03.420 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Detected @InitBinder methods in controllerAssist
2016-11-01 09:32:03.499 [main] INFO  org.springframework.web.servlet.config.annotation.WebMvcConfigurerAdapter - Adding welcome page: file:/E:/0808/projectspace/zhishangquan/zhishangquan-web/target/classes/static/index.html
2016-11-01 09:32:03.551 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Root mapping to handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2016-11-01 09:32:03.586 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2016-11-01 09:32:03.586 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2016-11-01 09:32:03.657 [main] INFO  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in controllerAssist
2016-11-01 09:32:03.691 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2016-11-01 09:32:04.193 [main] INFO  org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2016-11-01 09:32:04.485 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2016-11-01 09:32:04.492 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSourceMBean' has been autodetected for JMX exposure
2016-11-01 09:32:04.500 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSourceMBean': registering with JMX server as MBean [org.apache.tomcat.jdbc.pool.jmx:name=dataSourceMBean,type=ConnectionPool]
2016-11-01 09:32:04.545 [main] INFO  com.zhishangquan.server.SystemInit - 系统初始化开始....
2016-11-01 09:32:04.546 [main] INFO  com.zhishangquan.server.SystemInit - 配置全局的fastjson变量
2016-11-01 09:32:04.546 [main] INFO  com.zhishangquan.server.SystemInit - 系统初始化结束....
2016-11-01 09:32:04.552 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2016-11-01 09:32:04.623 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found {0} custom documentation plugin(s)
2016-11-01 09:32:04.641 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2016-11-01 09:32:04.656 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method aliPayNotify was 支付管理
2016-11-01 09:32:04.660 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: aliPayNotify belongs to groups: [[ResourceGroup{groupName='支付管理', position=0, controller=com.zhishangquan.server.controller.pay.AliPayController}]] 
2016-11-01 09:32:04.661 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method aliPayResultQuery was 支付管理
2016-11-01 09:32:04.661 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: aliPayResultQuery belongs to groups: [[ResourceGroup{groupName='支付管理', position=0, controller=com.zhishangquan.server.controller.pay.AliPayController}]] 
2016-11-01 09:32:04.662 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method aliPayStart was 支付管理
2016-11-01 09:32:04.662 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: aliPayStart belongs to groups: [[ResourceGroup{groupName='支付管理', position=0, controller=com.zhishangquan.server.controller.pay.AliPayController}]] 
2016-11-01 09:32:04.662 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method hello was 示例接口
2016-11-01 09:32:04.663 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: hello belongs to groups: [[ResourceGroup{groupName='示例接口', position=0, controller=com.zhishangquan.server.controller.ExampleController}]] 
2016-11-01 09:32:04.663 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method share was 示例接口
2016-11-01 09:32:04.663 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: share belongs to groups: [[ResourceGroup{groupName='示例接口', position=0, controller=com.zhishangquan.server.controller.ExampleController}]] 
2016-11-01 09:32:04.664 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method userRegister was 短信发送
2016-11-01 09:32:04.664 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: userRegister belongs to groups: [[ResourceGroup{groupName='短信发送', position=0, controller=com.zhishangquan.server.controller.SmsController}]] 
2016-11-01 09:32:04.664 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method login was 用户管理
2016-11-01 09:32:04.664 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: login belongs to groups: [[ResourceGroup{groupName='用户管理', position=0, controller=com.zhishangquan.server.controller.UserController}]] 
2016-11-01 09:32:04.665 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method logout was 用户管理
2016-11-01 09:32:04.665 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: logout belongs to groups: [[ResourceGroup{groupName='用户管理', position=0, controller=com.zhishangquan.server.controller.UserController}]] 
2016-11-01 09:32:04.665 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method register was 用户管理
2016-11-01 09:32:04.665 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: register belongs to groups: [[ResourceGroup{groupName='用户管理', position=0, controller=com.zhishangquan.server.controller.UserController}]] 
2016-11-01 09:32:04.666 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method wxPayStart was 支付管理
2016-11-01 09:32:04.666 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: wxPayStart belongs to groups: [[ResourceGroup{groupName='支付管理', position=0, controller=com.zhishangquan.server.controller.pay.WxPayController}]] 
2016-11-01 09:32:04.666 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method wxPayNotify was 支付管理
2016-11-01 09:32:04.667 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: wxPayNotify belongs to groups: [[ResourceGroup{groupName='支付管理', position=0, controller=com.zhishangquan.server.controller.pay.WxPayController}]] 
2016-11-01 09:32:04.667 [main] INFO  springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping - Group for method wxPayResultQuery was 支付管理
2016-11-01 09:32:04.667 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Request mapping: wxPayResultQuery belongs to groups: [[ResourceGroup{groupName='支付管理', position=0, controller=com.zhishangquan.server.controller.pay.WxPayController}]] 
2016-11-01 09:32:04.696 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Created resource listing Path: /default/用户管理 Description: 用户管理 Position: 0
2016-11-01 09:32:04.704 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Created resource listing Path: /default/短信发送 Description: 短信发送 Position: 0
2016-11-01 09:32:04.704 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Created resource listing Path: /default/支付管理 Description: 支付管理 Position: 0
2016-11-01 09:32:04.705 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Created resource listing Path: /default/示例接口 Description: 示例接口 Position: 0
2016-11-01 09:32:04.705 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Created resource listing Path: /default/支付管理 Description: 支付管理 Position: 0
2016-11-01 09:32:04.745 [main] INFO  springfox.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: java.lang.Void(true)
2016-11-01 09:32:04.745 [main] INFO  springfox.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache models with key java.lang.Void(true)
2016-11-01 09:32:04.768 [main] INFO  springfox.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: java.lang.Void(true)
